test_id,wall_clock,alpha_bravo_dist,bravo_charlie_dist,alpha_charlie_dist,formation_type
TEST-01-PATROL,1775088168.289,60.6,231.7,240.6,echelon
TEST-01-PATROL,1775088168.542,61.4,234.5,246.2,echelon
TEST-01-PATROL,1775088168.794,62.2,237.0,251.8,echelon
TEST-01-PATROL,1775088169.049,63.1,239.3,257.3,echelon
TEST-01-PATROL,1775088169.302,64.0,241.3,262.8,echelon
TEST-01-PATROL,1775088169.559,65.0,243.0,268.2,echelon
TEST-01-PATROL,1775088169.812,65.9,244.5,273.5,echelon
TEST-01-PATROL,1775088170.065,66.9,245.7,278.7,echelon
TEST-01-PATROL,1775088170.316,68.0,246.6,283.8,echelon
TEST-01-PATROL,1775088170.570,69.0,247.3,288.7,echelon
TEST-01-PATROL,1775088170.823,70.2,247.9,293.5,echelon
TEST-01-PATROL,1775088171.075,71.4,248.3,298.2,echelon
TEST-01-PATROL,1775088171.329,72.6,248.5,302.6,echelon
TEST-01-PATROL,1775088171.580,73.9,248.6,306.9,echelon
TEST-01-PATROL,1775088171.835,75.3,248.7,311.0,echelon
TEST-01-PATROL,1775088172.087,76.8,248.7,314.8,echelon
TEST-01-PATROL,1775088172.340,78.3,248.7,318.4,echelon
TEST-01-PATROL,1775088172.592,79.7,248.7,321.8,echelon
TEST-01-PATROL,1775088172.844,81.1,248.8,324.9,echelon
TEST-01-PATROL,1775088173.099,82.4,249.0,327.7,echelon
TEST-01-PATROL,1775088173.351,83.6,249.2,330.3,echelon
TEST-01-PATROL,1775088173.604,84.8,249.4,332.6,echelon
TEST-01-PATROL,1775088173.859,85.8,249.7,334.6,echelon
TEST-01-PATROL,1775088174.112,86.8,250.0,336.3,echelon
TEST-01-PATROL,1775088174.365,87.6,250.3,337.7,echelon
TEST-01-PATROL,1775088174.620,88.3,250.6,338.9,echelon
TEST-01-PATROL,1775088174.873,88.8,251.0,339.8,echelon
TEST-01-PATROL,1775088175.126,89.3,251.3,340.5,echelon
TEST-01-PATROL,1775088175.379,89.6,251.6,341.0,echelon
TEST-01-PATROL,1775088175.632,89.8,251.9,341.4,echelon
TEST-01-PATROL,1775088175.885,89.9,252.2,341.6,echelon
TEST-01-PATROL,1775088176.136,89.9,252.4,341.8,echelon
TEST-01-PATROL,1775088176.388,89.8,252.7,341.8,echelon
TEST-01-PATROL,1775088176.641,89.7,252.9,341.8,echelon
TEST-01-PATROL,1775088176.894,89.7,253.0,341.9,echelon
TEST-01-PATROL,1775088177.145,89.6,253.2,342.0,echelon
TEST-01-PATROL,1775088177.399,89.7,253.3,342.1,echelon
TEST-01-PATROL,1775088177.652,89.7,253.4,342.4,echelon
TEST-01-PATROL,1775088177.906,89.9,253.5,342.6,echelon
TEST-01-PATROL,1775088178.160,90.0,253.6,343.0,echelon
TEST-01-PATROL,1775088178.412,90.3,253.6,343.3,echelon
TEST-01-PATROL,1775088178.666,90.5,253.6,343.7,echelon
TEST-01-PATROL,1775088178.919,90.8,253.6,344.1,echelon
TEST-01-PATROL,1775088179.173,91.1,253.7,344.5,echelon
TEST-01-PATROL,1775088179.423,91.5,253.7,345.0,echelon
TEST-01-PATROL,1775088179.677,91.8,253.7,345.4,echelon
TEST-01-PATROL,1775088179.931,92.2,253.7,345.8,echelon
TEST-01-PATROL,1775088180.184,92.5,253.7,346.2,echelon
TEST-01-PATROL,1775088180.436,92.8,253.7,346.6,echelon
TEST-01-PATROL,1775088180.689,93.1,253.8,346.9,echelon
TEST-01-PATROL,1775088180.944,93.4,253.8,347.2,echelon
TEST-01-PATROL,1775088181.198,93.7,253.9,347.5,echelon
TEST-01-PATROL,1775088181.449,93.9,253.9,347.7,echelon
TEST-01-PATROL,1775088181.699,94.1,253.9,348.0,echelon
TEST-01-PATROL,1775088181.952,94.2,254.0,348.1,echelon
TEST-01-PATROL,1775088182.207,94.4,254.0,348.3,echelon
TEST-01-PATROL,1775088182.458,94.5,254.0,348.4,echelon
TEST-01-PATROL,1775088182.712,94.6,254.1,348.5,echelon
TEST-01-PATROL,1775088182.964,94.6,254.1,348.6,echelon
TEST-01-PATROL,1775088183.217,94.7,254.1,348.6,echelon
TEST-01-PATROL,1775088183.469,94.7,254.2,348.7,echelon
TEST-01-PATROL,1775088183.721,94.7,254.2,348.7,echelon
TEST-01-PATROL,1775088183.974,94.7,254.2,348.7,echelon
TEST-01-PATROL,1775088184.228,94.7,254.2,348.7,echelon
TEST-01-PATROL,1775088184.479,94.7,254.3,348.7,echelon
TEST-01-PATROL,1775088184.732,94.7,254.3,348.7,echelon
TEST-01-PATROL,1775088184.985,94.7,254.3,348.8,echelon
TEST-01-PATROL,1775088185.237,94.7,254.3,348.8,echelon
TEST-01-PATROL,1775088185.489,94.7,254.3,348.8,echelon
TEST-01-PATROL,1775088185.743,94.7,254.3,348.9,echelon
TEST-01-PATROL,1775088185.995,94.8,254.3,348.9,echelon
TEST-01-PATROL,1775088186.249,94.8,254.3,348.9,echelon
TEST-01-PATROL,1775088186.500,94.8,254.3,349.0,echelon
TEST-01-PATROL,1775088186.755,94.8,254.3,349.0,echelon
TEST-01-PATROL,1775088187.010,94.9,254.3,349.1,echelon
TEST-01-PATROL,1775088187.262,94.9,254.3,349.1,echelon
TEST-01-PATROL,1775088187.513,94.9,254.3,349.1,echelon
TEST-01-PATROL,1775088187.765,94.9,254.3,349.1,echelon
TEST-01-PATROL,1775088188.019,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088188.272,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088188.525,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088188.778,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088189.031,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088189.285,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088189.538,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088189.791,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088190.044,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088190.297,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088190.550,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088190.805,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088191.059,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088191.311,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088191.564,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088191.818,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088192.071,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088192.325,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088192.578,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088192.832,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088193.086,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088193.340,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088193.591,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088193.846,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088194.100,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088194.352,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088194.603,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088194.856,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088195.109,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088195.361,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088195.613,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088195.869,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088196.121,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088196.372,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088196.624,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088196.879,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088197.134,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088197.385,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088197.639,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088197.891,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088198.144,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088198.397,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088198.649,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088198.902,95.1,254.3,349.3,echelon
TEST-01-PATROL,1775088199.155,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088199.406,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088199.657,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088199.911,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088200.167,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088200.420,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088200.674,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088200.927,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088201.179,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088201.431,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088201.685,95.0,254.3,349.3,echelon
TEST-01-PATROL,1775088201.939,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088202.193,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088202.444,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088202.700,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088202.951,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088203.205,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088203.457,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088203.708,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088203.963,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088204.215,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088204.467,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088204.722,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088204.977,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088205.230,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088205.481,95.0,254.3,349.2,echelon
TEST-01-PATROL,1775088205.734,95.0,254.3,349.1,echelon
TEST-01-PATROL,1775088205.987,95.0,254.3,349.1,echelon
TEST-01-PATROL,1775088206.241,95.0,254.2,349.1,echelon
TEST-01-PATROL,1775088206.492,95.0,254.2,349.1,echelon
TEST-01-PATROL,1775088206.743,95.0,254.2,349.1,echelon
TEST-01-PATROL,1775088206.997,95.0,254.2,349.1,echelon
TEST-01-PATROL,1775088207.252,95.0,254.2,349.1,echelon
TEST-01-PATROL,1775088207.503,95.0,254.2,349.1,echelon
TEST-01-PATROL,1775088207.756,95.0,254.2,349.0,echelon
TEST-01-PATROL,1775088208.011,94.9,254.2,349.0,echelon
TEST-01-PATROL,1775088208.265,94.9,254.2,349.0,echelon
TEST-01-PATROL,1775088208.514,94.9,254.1,349.0,echelon
TEST-01-PATROL,1775088208.768,94.9,254.1,349.0,echelon
TEST-01-PATROL,1775088209.020,94.9,254.1,349.0,echelon
TEST-01-PATROL,1775088209.274,94.9,254.1,349.0,echelon
TEST-01-PATROL,1775088209.526,94.9,254.1,349.0,echelon
TEST-01-PATROL,1775088209.776,94.9,254.1,349.0,echelon
TEST-01-PATROL,1775088210.032,94.9,254.1,349.0,echelon
TEST-01-PATROL,1775088210.283,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088210.537,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088210.792,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088211.045,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088211.298,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088211.550,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088211.804,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088212.057,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088212.313,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088212.563,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088212.815,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088213.067,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088213.320,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088213.574,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088213.823,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088214.078,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088214.332,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088214.585,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088214.838,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088215.092,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088215.347,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088215.601,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088215.853,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088216.106,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088216.358,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088216.611,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088216.864,94.8,254.1,348.8,echelon
TEST-01-PATROL,1775088217.114,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088217.369,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088217.622,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088217.876,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088218.128,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088218.380,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088218.633,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088218.887,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088219.139,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088219.391,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088219.645,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088219.898,94.8,254.0,348.8,echelon
TEST-01-PATROL,1775088220.153,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088220.405,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088220.658,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088220.911,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088221.164,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088221.417,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088221.669,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088221.921,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088222.174,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088222.428,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088222.681,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088222.935,94.9,254.0,348.8,echelon
TEST-01-PATROL,1775088223.187,94.9,254.0,348.9,echelon
TEST-01-PATROL,1775088223.440,94.9,254.0,348.9,echelon
TEST-01-PATROL,1775088223.693,94.9,254.0,348.9,echelon
TEST-01-PATROL,1775088223.944,94.9,254.0,348.9,echelon
TEST-01-PATROL,1775088224.194,94.9,254.0,348.9,echelon
TEST-01-PATROL,1775088224.449,94.9,254.0,348.9,echelon
TEST-01-PATROL,1775088224.698,94.9,254.0,348.9,echelon
TEST-01-PATROL,1775088224.952,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088225.206,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088225.460,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088225.713,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088225.967,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088226.218,94.9,254.1,348.9,echelon
TEST-01-PATROL,1775088226.472,94.9,253.4,348.2,echelon
TEST-01-PATROL,1775088226.726,94.9,251.3,346.1,echelon
TEST-01-PATROL,1775088226.979,94.9,249.2,344.0,echelon
TEST-01-PATROL,1775088227.232,94.9,247.1,341.9,echelon
TEST-01-PATROL,1775088227.483,94.9,245.0,339.9,echelon
TEST-01-PATROL,1775088227.737,94.9,243.0,337.8,echelon
TEST-01-PATROL,1775088227.988,94.9,240.9,335.7,echelon
TEST-01-PATROL,1775088228.238,94.9,238.9,333.7,echelon
TEST-01-PATROL,1775088228.492,94.9,236.9,331.7,echelon
TEST-01-PATROL,1775088228.745,94.9,234.9,329.7,echelon
TEST-01-PATROL,1775088228.999,94.9,232.9,327.7,echelon
TEST-01-PATROL,1775088229.253,94.9,231.0,325.7,echelon
TEST-01-PATROL,1775088229.501,94.8,229.0,323.8,echelon
TEST-01-PATROL,1775088229.754,94.8,227.1,321.9,echelon
TEST-01-PATROL,1775088230.009,94.8,225.2,319.9,echelon
TEST-01-PATROL,1775088230.264,94.8,223.3,318.0,echelon
TEST-01-PATROL,1775088230.516,94.8,221.5,316.1,echelon
TEST-01-PATROL,1775088230.770,94.8,219.6,314.2,echelon
TEST-01-PATROL,1775088231.022,94.8,217.7,312.2,echelon
TEST-01-PATROL,1775088231.275,94.8,215.7,310.2,echelon
TEST-01-PATROL,1775088231.527,94.8,213.8,308.2,echelon
TEST-01-PATROL,1775088231.780,94.8,211.8,306.2,echelon
TEST-01-PATROL,1775088232.033,94.8,209.8,304.1,echelon
TEST-01-PATROL,1775088232.287,94.8,207.7,301.9,echelon
TEST-01-PATROL,1775088232.540,94.8,205.6,299.6,echelon
TEST-01-PATROL,1775088232.792,94.8,203.4,297.2,echelon
TEST-01-PATROL,1775088233.045,94.8,201.1,294.7,echelon
TEST-01-PATROL,1775088233.299,94.8,198.8,292.1,echelon
TEST-01-PATROL,1775088233.552,94.8,196.3,289.3,echelon
TEST-01-PATROL,1775088233.806,94.8,193.8,286.4,echelon
TEST-01-PATROL,1775088234.060,94.8,191.1,283.3,echelon
TEST-01-PATROL,1775088234.313,94.8,188.3,280.0,echelon
TEST-01-PATROL,1775088234.565,94.8,185.4,276.5,echelon
TEST-01-PATROL,1775088234.819,94.8,182.5,272.8,echelon
TEST-01-PATROL,1775088235.074,94.8,179.5,269.0,echelon
TEST-01-PATROL,1775088235.329,94.8,176.4,264.9,echelon
TEST-01-PATROL,1775088235.581,94.8,173.3,260.8,echelon
TEST-01-PATROL,1775088235.835,94.8,170.3,256.5,echelon
TEST-01-PATROL,1775088236.088,94.8,167.3,252.2,echelon
TEST-01-PATROL,1775088236.340,94.8,164.5,247.8,echelon
TEST-01-PATROL,1775088236.592,94.8,161.9,243.4,echelon
TEST-01-PATROL,1775088236.846,94.8,159.5,239.1,echelon
TEST-01-PATROL,1775088237.100,94.8,157.3,234.8,echelon
TEST-01-PATROL,1775088237.352,94.8,155.5,230.6,echelon
TEST-01-PATROL,1775088237.605,94.8,154.0,226.5,echelon
TEST-01-PATROL,1775088237.859,94.8,152.8,222.6,echelon
TEST-01-PATROL,1775088238.112,94.8,152.1,218.9,echelon
TEST-01-PATROL,1775088238.366,94.8,151.9,215.5,echelon
TEST-01-PATROL,1775088238.618,94.8,152.1,212.3,echelon
TEST-01-PATROL,1775088238.869,92.8,153.7,209.5,echelon
TEST-01-PATROL,1775088239.124,90.7,155.6,206.9,echelon
TEST-01-PATROL,1775088239.372,88.6,157.8,204.8,echelon
TEST-01-PATROL,1775088239.627,86.5,160.2,203.1,echelon
TEST-01-PATROL,1775088239.880,84.4,163.0,201.7,echelon
TEST-01-PATROL,1775088240.130,82.4,165.9,200.8,echelon
TEST-01-PATROL,1775088240.386,80.4,169.1,200.3,echelon
TEST-01-PATROL,1775088240.639,78.3,172.4,200.3,echelon
TEST-01-PATROL,1775088240.893,76.3,175.9,200.7,echelon
TEST-01-PATROL,1775088241.143,74.4,179.6,201.5,echelon
TEST-01-PATROL,1775088241.398,72.4,183.3,202.7,echelon
TEST-01-PATROL,1775088241.651,70.5,187.1,204.4,echelon
TEST-01-PATROL,1775088241.905,68.5,191.0,206.5,echelon
TEST-01-PATROL,1775088242.158,66.7,194.8,208.9,echelon
TEST-01-PATROL,1775088242.410,64.8,198.7,211.7,echelon
TEST-01-PATROL,1775088242.662,63.0,202.6,214.8,echelon
TEST-01-PATROL,1775088242.914,61.2,206.3,218.3,echelon
TEST-01-PATROL,1775088243.167,59.5,210.1,222.0,echelon
TEST-01-PATROL,1775088243.417,59.2,213.7,226.3,echelon
TEST-01-PATROL,1775088243.671,59.7,217.1,230.7,echelon
TEST-01-PATROL,1775088243.924,60.2,220.5,235.2,echelon
TEST-01-PATROL,1775088244.178,60.8,223.6,239.9,echelon
TEST-01-PATROL,1775088244.432,61.5,226.6,244.6,echelon
TEST-01-PATROL,1775088244.683,62.2,229.3,249.3,echelon
TEST-01-PATROL,1775088244.937,62.9,231.9,254.1,echelon
TEST-01-PATROL,1775088245.189,63.7,234.2,258.9,echelon
TEST-01-PATROL,1775088245.445,64.5,236.3,263.6,echelon
TEST-01-PATROL,1775088245.699,65.4,238.2,268.4,echelon
TEST-01-PATROL,1775088245.952,66.4,239.8,273.1,echelon
TEST-01-PATROL,1775088246.203,67.3,241.2,277.8,echelon
TEST-01-PATROL,1775088246.457,68.3,242.4,282.4,echelon
TEST-01-PATROL,1775088246.707,69.4,243.3,287.0,echelon
TEST-01-PATROL,1775088246.960,70.5,244.0,291.4,echelon
TEST-01-PATROL,1775088247.211,71.7,244.6,295.8,echelon
TEST-01-PATROL,1775088247.466,73.0,245.0,300.0,echelon
TEST-01-PATROL,1775088247.720,74.3,245.3,304.1,echelon
TEST-01-PATROL,1775088247.970,75.7,245.4,308.1,echelon
TEST-01-PATROL,1775088248.225,77.2,245.5,311.9,echelon
TEST-01-PATROL,1775088248.476,78.7,245.6,315.5,echelon
TEST-01-PATROL,1775088248.729,80.3,245.5,319.0,echelon
TEST-01-PATROL,1775088248.985,81.9,245.6,322.2,echelon
TEST-01-PATROL,1775088249.238,83.5,245.7,325.2,echelon
TEST-01-PATROL,1775088249.490,85.0,245.8,328.1,echelon
TEST-01-PATROL,1775088249.743,86.4,246.0,330.6,echelon
TEST-01-PATROL,1775088249.996,87.8,246.3,333.0,echelon
TEST-01-PATROL,1775088250.247,89.1,246.5,335.1,echelon
TEST-01-PATROL,1775088250.502,90.4,246.8,337.0,echelon
TEST-01-PATROL,1775088250.756,91.5,247.1,338.6,echelon
TEST-01-PATROL,1775088251.009,92.5,247.5,340.0,echelon
TEST-01-PATROL,1775088251.258,93.3,247.8,341.1,echelon
TEST-01-PATROL,1775088251.513,94.1,248.2,342.0,echelon
TEST-01-PATROL,1775088251.765,94.7,248.5,342.7,echelon
TEST-01-PATROL,1775088252.020,95.1,248.8,343.3,echelon
TEST-01-PATROL,1775088252.273,95.5,249.1,343.7,echelon
TEST-01-PATROL,1775088252.527,95.7,249.4,344.0,echelon
TEST-01-PATROL,1775088252.780,95.8,249.6,344.1,echelon
TEST-01-PATROL,1775088253.034,95.8,249.8,344.2,echelon
TEST-01-PATROL,1775088253.285,95.8,250.0,344.3,echelon
TEST-01-PATROL,1775088253.539,95.7,250.2,344.3,echelon
TEST-01-PATROL,1775088253.789,95.7,250.3,344.4,echelon
TEST-01-PATROL,1775088254.046,95.7,250.5,344.5,echelon
TEST-01-PATROL,1775088254.299,95.7,250.6,344.7,echelon
TEST-01-PATROL,1775088254.553,95.8,250.6,344.9,echelon
TEST-01-PATROL,1775088254.805,95.9,250.7,345.2,echelon
TEST-01-PATROL,1775088255.060,96.0,250.8,345.5,echelon
TEST-01-PATROL,1775088255.310,96.2,250.8,345.9,echelon
TEST-01-PATROL,1775088255.567,96.4,250.8,346.2,echelon
TEST-01-PATROL,1775088255.820,96.7,250.8,346.6,echelon
TEST-01-PATROL,1775088256.072,96.9,250.8,347.0,echelon
TEST-01-PATROL,1775088256.323,97.2,250.8,347.4,echelon
TEST-01-PATROL,1775088256.578,97.5,250.9,347.8,echelon
TEST-01-PATROL,1775088256.830,97.7,250.9,348.2,echelon
TEST-01-PATROL,1775088257.083,97.9,250.9,348.5,echelon
TEST-01-PATROL,1775088257.332,98.2,250.9,348.8,echelon
TEST-01-PATROL,1775088257.587,98.4,251.0,349.1,echelon
TEST-01-PATROL,1775088257.841,98.6,251.0,349.4,echelon
TEST-01-PATROL,1775088258.094,98.7,251.0,349.7,echelon
TEST-01-PATROL,1775088258.343,98.9,251.0,349.9,echelon
TEST-01-PATROL,1775088258.597,99.0,251.1,350.0,echelon
TEST-01-PATROL,1775088258.849,99.2,251.1,350.2,echelon
TEST-01-PATROL,1775088259.101,99.2,251.0,350.2,independent
TEST-01-PATROL,1775088259.353,99.2,250.9,350.0,independent
TEST-01-PATROL,1775088259.606,99.2,250.7,349.9,independent
TEST-01-PATROL,1775088259.860,99.2,250.6,349.7,independent
TEST-01-PATROL,1775088260.114,99.1,250.4,349.5,independent
TEST-01-PATROL,1775088260.365,99.1,250.3,349.4,independent
TEST-01-PATROL,1775088260.621,99.0,250.1,349.2,independent
TEST-01-PATROL,1775088260.874,99.0,250.0,349.0,independent
TEST-01-PATROL,1775088261.127,98.9,249.9,348.8,independent
TEST-01-PATROL,1775088261.379,98.9,249.7,348.6,independent
TEST-01-PATROL,1775088261.632,98.9,249.6,348.5,independent
TEST-01-PATROL,1775088261.883,98.8,249.5,348.3,independent
TEST-01-PATROL,1775088262.138,98.8,249.4,348.1,independent
TEST-01-PATROL,1775088262.389,98.8,249.2,348.0,independent
TEST-01-PATROL,1775088262.644,98.8,249.1,347.8,independent
TEST-01-PATROL,1775088262.898,98.7,248.9,347.7,independent
TEST-01-PATROL,1775088263.149,98.7,248.8,347.5,independent
TEST-01-PATROL,1775088263.401,98.7,248.6,347.3,independent
TEST-01-PATROL,1775088263.651,98.7,248.5,347.2,independent
TEST-01-PATROL,1775088263.902,98.7,248.3,347.0,independent
TEST-01-PATROL,1775088264.155,98.7,248.2,346.8,independent
TEST-01-PATROL,1775088264.408,98.7,248.0,346.7,independent
TEST-01-PATROL,1775088264.660,98.7,247.8,346.5,independent
TEST-01-PATROL,1775088264.912,98.6,247.6,346.3,independent
TEST-01-PATROL,1775088265.167,98.6,247.4,346.0,independent
TEST-01-PATROL,1775088265.420,98.6,247.2,345.8,independent
TEST-01-PATROL,1775088265.675,98.6,247.0,345.6,independent
