second,mission,formation,gps_mode,comms_mode,kill_chain,threat_level,num_contacts,alpha_status,alpha_x,alpha_y,alpha_speed,bravo_status,bravo_x,bravo_y,bravo_speed,charlie_status,charlie_x,charlie_y,charlie_speed,eagle1_status,eagle1_x,eagle1_y,eagle1_speed,eagle1_pattern,eagle1_altitude
161,patrol,echelon,full,full,LOCK,warning,1,executing,945.8,936.2,4.97,executing,1072.5,998.4,4.97,executing,1187.6,1061.4,4.97,executing,2519.1,1260.4,15.00,track,100
162,patrol,echelon,full,full,LOCK,warning,1,executing,956.2,947.0,4.98,executing,1082.2,1009.8,4.98,executing,1196.3,1073.6,4.98,executing,2561.4,1276.0,15.00,track,100
163,patrol,echelon,full,full,LOCK,warning,1,executing,966.7,957.7,4.98,executing,1091.9,1021.2,4.98,executing,1204.9,1085.8,4.98,executing,2603.6,1291.5,15.00,track,100
164,patrol,echelon,full,full,LOCK,warning,1,executing,977.2,968.4,4.98,executing,1101.6,1032.7,4.98,executing,1213.6,1098.1,4.98,executing,2645.9,1306.8,15.00,track,100
165,patrol,echelon,full,full,LOCK,warning,1,executing,987.6,979.2,4.98,executing,1111.4,1044.1,4.98,executing,1222.3,1110.3,4.98,executing,2688.3,1322.0,15.00,track,100
166,patrol,echelon,full,full,LOCK,warning,1,executing,998.1,989.9,4.98,executing,1121.1,1055.5,4.98,executing,1231.0,1122.5,4.98,executing,2730.7,1337.0,15.00,track,100
167,patrol,echelon,full,full,LOCK,warning,1,executing,1008.6,1000.6,4.98,executing,1130.8,1066.9,4.98,executing,1239.7,1134.8,4.98,executing,2773.2,1351.8,15.00,track,100
168,patrol,echelon,full,full,LOCK,warning,1,executing,1019.1,1011.3,4.98,executing,1140.5,1078.3,4.98,executing,1248.4,1147.0,4.98,executing,2815.8,1366.5,15.00,track,100
169,patrol,echelon,full,full,LOCK,warning,1,executing,1029.6,1022.0,4.98,executing,1150.3,1089.7,4.98,executing,1257.1,1159.2,4.98,executing,2858.4,1380.9,15.00,track,100
170,patrol,echelon,full,full,LOCK,warning,1,executing,1040.1,1032.7,4.98,executing,1160.0,1101.1,4.98,executing,1265.8,1171.4,4.98,executing,2901.0,1395.2,15.00,track,100
171,patrol,echelon,full,full,LOCK,warning,1,executing,1050.6,1043.4,4.99,executing,1169.7,1112.5,4.99,executing,1274.5,1183.6,4.99,executing,2943.8,1409.3,15.00,track,100
172,patrol,echelon,full,full,LOCK,warning,1,executing,1061.2,1054.1,4.99,executing,1179.4,1123.9,4.99,executing,1283.1,1195.8,4.99,executing,2986.6,1423.1,15.00,track,100
173,patrol,echelon,full,full,LOCK,warning,1,executing,1071.7,1064.7,4.99,executing,1189.2,1135.4,4.99,executing,1291.8,1208.1,4.99,executing,3029.5,1436.6,15.00,track,100
174,patrol,echelon,full,full,LOCK,warning,1,executing,1082.2,1075.4,4.99,executing,1198.9,1146.8,4.99,executing,1300.5,1220.3,4.99,executing,3072.5,1449.9,15.00,track,100
175,patrol,echelon,full,full,LOCK,warning,1,executing,1092.8,1086.0,4.99,executing,1208.6,1158.2,4.99,executing,1309.2,1232.5,4.99,executing,3115.6,1462.8,15.00,track,100
176,patrol,echelon,full,full,LOCK,warning,1,executing,1103.3,1096.6,4.99,executing,1218.3,1169.6,4.99,executing,1317.9,1244.7,4.99,executing,3158.8,1475.4,15.00,track,100
177,patrol,echelon,full,full,LOCK,warning,1,executing,1113.9,1107.3,4.99,executing,1228.0,1181.1,4.99,executing,1326.6,1257.0,4.99,executing,3202.2,1487.5,15.00,track,100
178,patrol,echelon,full,full,LOCK,warning,1,executing,1124.4,1117.9,4.99,executing,1237.8,1192.5,4.99,executing,1335.3,1269.2,4.99,executing,3245.6,1499.2,15.00,track,100
179,patrol,echelon,full,full,LOCK,warning,1,executing,1132.3,1125.9,4.99,executing,1245.0,1201.0,4.99,executing,1341.8,1278.4,4.99,executing,3278.3,1507.6,15.00,track,100
180,patrol,echelon,full,full,LOCK,warning,1,executing,1142.9,1136.6,4.99,executing,1254.7,1212.5,4.99,executing,1350.5,1290.6,4.99,executing,3322.0,1518.2,15.00,track,100
181,intercept,echelon,full,full,ENGAGE,warning,1,executing,1153.9,1147.8,5.00,executing,1264.8,1224.3,5.00,executing,1359.3,1303.0,5.00,executing,3365.3,1529.4,15.00,track,100
182,intercept,echelon,full,full,ENGAGE,warning,1,executing,1168.0,1161.6,5.10,executing,1276.8,1238.1,5.07,executing,1369.2,1316.6,5.03,executing,3409.5,1537.9,15.00,track,100
183,intercept,echelon,full,full,ENGAGE,warning,1,executing,1183.0,1174.7,5.19,executing,1289.7,1251.3,5.13,executing,1380.0,1329.7,5.07,executing,3454.0,1544.9,15.00,track,100
184,intercept,echelon,full,full,ENGAGE,warning,1,executing,1199.9,1186.4,5.28,executing,1304.4,1263.4,5.20,executing,1392.5,1341.9,5.11,executing,3498.7,1549.5,15.00,track,100
185,intercept,echelon,full,full,ENGAGE,warning,1,executing,1219.2,1195.4,5.39,executing,1321.9,1273.8,5.29,executing,1408.6,1353.1,5.20,executing,3543.3,1547.1,15.00,track,100
186,intercept,echelon,full,full,ENGAGE,warning,1,executing,1240.8,1200.9,5.51,executing,1342.2,1280.9,5.40,executing,1427.6,1361.5,5.30,executing,3539.5,1539.5,15.00,track,100
187,intercept,echelon,full,full,ENGAGE,warning,1,executing,1264.0,1202.4,5.64,executing,1364.6,1283.8,5.53,executing,1449.2,1365.6,5.42,executing,3533.2,1533.2,15.00,track,100
188,intercept,echelon,full,full,ENGAGE,warning,1,executing,1287.8,1200.9,5.78,executing,1388.1,1282.8,5.66,executing,1472.3,1365.1,5.55,executing,3526.8,1526.8,15.00,track,100
189,intercept,echelon,full,full,ENGAGE,warning,1,executing,1311.2,1197.7,5.90,executing,1411.6,1279.1,5.80,executing,1495.7,1361.0,5.69,executing,3520.4,1520.4,15.00,track,100
190,intercept,echelon,full,full,ENGAGE,warning,1,executing,1334.3,1193.8,6.01,executing,1434.7,1274.1,5.92,executing,1518.5,1354.9,5.82,executing,3514.1,1514.1,15.00,track,100
191,intercept,echelon,full,full,ENGAGE,warning,1,executing,1357.5,1190.1,6.12,executing,1457.5,1268.9,6.03,executing,1540.9,1348.1,5.93,executing,3507.7,1507.7,15.00,track,100
192,intercept,echelon,full,full,ENGAGE,warning,1,executing,1380.9,1186.9,6.22,executing,1480.5,1264.0,6.13,executing,1563.4,1341.6,6.04,executing,3501.3,1501.3,15.00,track,100
193,intercept,echelon,full,full,ENGAGE,warning,1,executing,1404.6,1184.4,6.32,executing,1503.9,1259.9,6.24,executing,1586.3,1335.7,6.15,executing,3495.0,1495.0,15.00,track,100
194,intercept,echelon,full,full,ENGAGE,warning,1,executing,1428.4,1182.5,6.41,executing,1527.4,1256.4,6.34,executing,1609.5,1330.5,6.25,executing,3488.6,1488.6,15.00,track,100
195,intercept,echelon,full,full,ENGAGE,warning,1,executing,1452.3,1181.0,6.51,executing,1551.2,1253.5,6.43,executing,1632.9,1326.1,6.35,executing,3482.2,1482.2,15.00,track,100
196,intercept,echelon,full,full,ENGAGE,critical,1,executing,1476.2,1179.8,6.59,executing,1575.1,1251.0,6.52,executing,1656.6,1322.1,6.45,executing,3475.9,1475.9,15.00,track,100
197,intercept,echelon,full,full,ENGAGE,critical,1,executing,1500.2,1178.6,6.67,executing,1598.9,1248.7,6.61,executing,1680.2,1318.5,6.54,executing,3469.5,1469.5,15.00,track,100
198,intercept,echelon,full,full,ENGAGE,critical,1,executing,1524.1,1177.4,6.75,executing,1622.7,1246.4,6.69,executing,1703.9,1315.0,6.62,executing,3463.2,1463.2,15.00,track,100
199,intercept,echelon,full,full,ENGAGE,critical,1,executing,1542.1,1176.5,6.81,executing,1640.5,1244.7,6.74,executing,1721.6,1312.4,6.68,idle,3458.9,1458.9,0.00,track,100
200,intercept,echelon,full,full,ENGAGE,critical,1,executing,1566.0,1175.1,6.88,executing,1664.3,1242.2,6.82,executing,1745.2,1308.8,6.76,idle,3452.6,1452.6,0.00,track,100
201,intercept,echelon,full,full,ENGAGE,critical,1,executing,1590.0,1173.7,6.94,executing,1688.2,1239.7,6.89,executing,1768.9,1305.1,6.83,idle,3446.2,1446.2,0.00,track,100
202,intercept,echelon,full,full,ENGAGE,critical,1,executing,1613.9,1172.3,7.00,executing,1712.0,1237.2,6.95,executing,1792.6,1301.2,6.90,idle,3439.8,1439.8,0.00,track,100
203,intercept,echelon,full,full,ENGAGE,critical,1,executing,1637.8,1170.8,7.06,executing,1735.9,1234.6,7.01,executing,1816.2,1297.4,6.96,idle,3433.5,1433.5,0.00,track,100
204,intercept,echelon,full,full,ENGAGE,critical,1,executing,1661.7,1169.4,7.11,executing,1759.7,1232.0,7.07,executing,1839.9,1293.4,7.02,idle,3427.1,1427.1,0.00,track,100
205,intercept,echelon,full,full,ENGAGE,critical,1,executing,1685.6,1167.9,7.16,executing,1783.6,1229.4,7.12,executing,1863.6,1289.6,7.08,idle,3420.7,1420.7,0.00,track,100
206,intercept,echelon,full,full,ENGAGE,critical,1,executing,1709.5,1166.5,7.21,executing,1807.5,1226.8,7.17,executing,1887.3,1285.7,7.13,idle,3414.4,1414.4,0.00,track,100
207,intercept,echelon,full,full,ENGAGE,critical,1,executing,1733.4,1165.2,7.26,executing,1831.3,1224.3,7.22,executing,1911.0,1281.9,7.18,idle,3408.0,1408.0,0.00,track,100
208,intercept,echelon,full,full,ENGAGE,critical,1,executing,1757.3,1163.9,7.30,executing,1855.2,1221.8,7.27,executing,1934.7,1278.1,7.23,idle,3401.6,1401.6,0.00,track,100
209,intercept,echelon,full,full,ENGAGE,critical,1,executing,1781.2,1162.6,7.34,executing,1879.1,1219.4,7.31,executing,1958.3,1274.3,7.27,idle,3395.3,1395.3,0.00,track,100
210,intercept,echelon,full,full,ENGAGE,critical,1,executing,1805.2,1161.3,7.38,executing,1902.9,1216.9,7.35,executing,1982.0,1270.6,7.32,idle,3388.9,1388.9,0.00,track,100
211,intercept,echelon,full,full,ENGAGE,critical,1,executing,1829.1,1160.1,7.41,executing,1926.8,1214.5,7.39,executing,2005.7,1266.9,7.36,idle,3382.5,1382.5,0.00,track,100
212,intercept,echelon,full,full,ENGAGE,critical,1,executing,1853.0,1159.0,7.45,executing,1950.7,1212.1,7.42,executing,2029.5,1263.2,7.39,idle,3376.2,1376.2,0.00,track,100
213,intercept,echelon,full,full,ENGAGE,critical,1,executing,1877.0,1157.8,7.48,executing,1974.6,1209.7,7.46,executing,2053.2,1259.6,7.43,idle,3369.8,1369.8,0.00,track,100
214,intercept,echelon,full,full,ENGAGE,critical,1,executing,1900.9,1156.7,7.51,executing,1998.4,1207.4,7.49,executing,2076.9,1255.9,7.46,idle,3363.5,1363.5,0.00,track,100
215,intercept,echelon,full,full,ENGAGE,critical,1,executing,1924.9,1155.6,7.54,executing,2022.3,1205.0,7.52,executing,2100.6,1252.3,7.49,idle,3357.1,1357.1,0.00,track,100
216,intercept,echelon,full,full,ENGAGE,critical,1,executing,1948.9,1154.6,7.56,executing,2046.2,1202.6,7.55,executing,2124.3,1248.6,7.52,idle,3350.7,1350.7,0.00,track,100
217,intercept,echelon,full,full,ENGAGE,critical,1,executing,1972.8,1153.5,7.59,executing,2070.1,1200.3,7.57,executing,2148.0,1245.1,7.55,idle,3344.4,1344.4,0.00,track,100
218,intercept,echelon,full,full,ENGAGE,critical,1,executing,1990.8,1152.8,7.61,executing,2088.0,1198.6,7.59,executing,2165.8,1242.4,7.57,idle,3340.1,1340.1,0.00,track,100
219,intercept,echelon,full,full,ENGAGE,critical,1,executing,2014.8,1151.8,7.63,executing,2111.9,1196.3,7.62,executing,2189.5,1238.9,7.59,idle,3333.8,1333.8,0.00,track,100
220,intercept,echelon,full,full,ENGAGE,critical,1,executing,2038.7,1150.8,7.65,executing,2135.7,1194.0,7.64,executing,2213.2,1235.4,7.62,idle,3327.4,1327.4,0.00,track,100
221,intercept,echelon,full,full,ENGAGE,critical,1,executing,2062.7,1149.9,7.67,executing,2159.6,1191.8,7.66,executing,2237.0,1232.0,7.64,idle,3321.0,1321.0,0.00,track,100
222,intercept,echelon,full,full,ENGAGE,critical,1,executing,2086.7,1149.0,7.69,executing,2183.5,1189.5,7.68,executing,2260.7,1228.6,7.66,idle,3314.7,1314.7,0.00,track,100
223,intercept,echelon,full,full,ENGAGE,critical,1,executing,2110.7,1148.1,7.71,executing,2207.4,1187.3,7.70,executing,2284.4,1225.1,7.68,idle,3308.3,1308.3,0.00,track,100
224,intercept,echelon,full,full,ENGAGE,critical,1,executing,2134.7,1147.2,7.73,executing,2231.3,1185.1,7.71,executing,2308.1,1221.7,7.70,idle,3301.9,1301.9,0.00,track,100
225,intercept,echelon,full,full,ENGAGE,critical,1,executing,2158.6,1146.3,7.74,executing,2255.2,1182.9,7.73,executing,2331.9,1218.3,7.71,idle,3295.6,1295.6,0.00,track,100
226,intercept,echelon,full,full,CONVERGE,critical,1,executing,2182.6,1145.5,7.76,executing,2279.1,1180.7,7.75,executing,2355.6,1214.9,7.73,idle,3289.2,1289.2,0.00,track,100
227,intercept,echelon,full,full,CONVERGE,critical,1,executing,2206.6,1144.6,7.77,executing,2303.0,1178.5,7.76,executing,2379.3,1211.5,7.75,idle,3282.8,1282.8,0.00,track,100
228,intercept,echelon,full,full,CONVERGE,critical,1,executing,2230.6,1143.8,7.78,executing,2326.8,1176.4,7.77,executing,2403.1,1208.1,7.76,idle,3276.5,1276.5,0.00,track,100
229,intercept,echelon,full,full,CONVERGE,critical,1,executing,2254.6,1143.0,7.80,executing,2350.7,1174.3,7.79,executing,2426.8,1204.7,7.77,idle,3270.1,1270.1,0.00,track,100
230,intercept,echelon,full,full,CONVERGE,critical,1,executing,2278.5,1142.1,7.81,executing,2374.6,1172.2,7.80,executing,2450.6,1201.3,7.79,idle,3263.8,1263.8,0.00,track,100
231,intercept,echelon,full,full,CONVERGE,critical,1,executing,2302.5,1141.3,7.82,executing,2398.5,1170.1,7.81,executing,2474.3,1197.8,7.80,idle,3257.4,1257.4,0.00,track,100
232,intercept,echelon,full,full,CONVERGE,critical,1,executing,2326.5,1140.5,7.83,executing,2422.4,1168.0,7.82,executing,2498.1,1194.4,7.81,idle,3251.0,1251.0,0.00,track,100
233,intercept,echelon,full,full,CONVERGE,critical,1,executing,2350.5,1139.7,7.84,executing,2446.3,1165.9,7.83,executing,2521.8,1191.0,7.82,idle,3244.7,1244.7,0.00,track,100
234,intercept,echelon,full,full,CONVERGE,critical,1,executing,2374.5,1138.9,7.85,executing,2470.2,1163.9,7.84,executing,2545.6,1187.5,7.83,idle,3238.3,1238.3,0.00,track,100
235,intercept,echelon,full,full,CONVERGE,critical,1,executing,2398.5,1138.2,7.86,executing,2494.1,1161.8,7.85,executing,2569.3,1184.2,7.84,idle,3231.9,1231.9,0.00,track,100
236,intercept,echelon,full,full,CONVERGE,critical,1,executing,2416.4,1137.6,7.86,executing,2512.0,1160.3,7.86,executing,2587.1,1181.6,7.85,idle,3227.7,1227.7,0.00,track,100
237,intercept,echelon,full,full,CONVERGE,critical,1,executing,2440.4,1136.8,7.87,executing,2535.9,1158.2,7.86,executing,2610.9,1178.2,7.86,idle,3221.3,1221.3,0.00,track,100
238,intercept,echelon,full,full,CONVERGE,critical,1,executing,2464.4,1136.1,7.88,executing,2559.8,1156.2,7.87,executing,2634.6,1174.9,7.87,idle,3215.0,1215.0,0.00,track,100
239,intercept,echelon,full,full,CONVERGE,critical,1,executing,2488.4,1135.4,7.89,executing,2583.7,1154.1,7.88,executing,2658.4,1171.5,7.87,idle,3208.6,1208.6,0.00,track,100
240,intercept,echelon,full,full,CONVERGE,critical,1,executing,2512.4,1134.6,7.89,executing,2607.6,1152.1,7.89,executing,2682.1,1168.2,7.88,idle,3202.2,1202.2,0.00,track,100
241,intercept,echelon,full,full,CONVERGE,critical,1,executing,2536.3,1134.0,7.90,executing,2631.5,1150.0,7.89,executing,2705.9,1165.0,7.89,idle,3195.9,1195.9,0.00,track,100
242,intercept,echelon,full,full,CONVERGE,critical,1,executing,2560.3,1133.3,7.90,executing,2655.4,1148.0,7.90,executing,2729.6,1161.7,7.89,idle,3189.5,1189.5,0.00,track,100
243,intercept,echelon,full,full,CONVERGE,critical,1,executing,2584.3,1132.6,7.91,executing,2679.3,1146.0,7.90,executing,2753.4,1158.5,7.90,idle,3183.1,1183.1,0.00,track,100
244,intercept,echelon,full,full,CONVERGE,critical,1,executing,2608.2,1132.0,7.91,executing,2703.2,1144.0,7.91,executing,2777.1,1155.2,7.90,idle,3176.8,1176.8,0.00,track,100
245,intercept,echelon,full,full,CONVERGE,critical,1,executing,2632.2,1131.4,7.92,executing,2727.2,1142.1,7.92,executing,2800.9,1152.0,7.91,idle,3170.4,1170.4,0.00,track,100
246,intercept,echelon,full,full,CONVERGE,critical,1,executing,2656.2,1130.8,7.92,executing,2751.1,1140.2,7.92,executing,2824.7,1148.7,7.91,idle,3164.1,1164.1,0.00,track,100
247,intercept,echelon,full,full,CONVERGE,critical,1,executing,2680.2,1130.2,7.93,executing,2775.0,1138.2,7.92,executing,2848.4,1145.5,7.92,idle,3157.7,1157.7,0.00,track,100
248,intercept,echelon,full,full,CONVERGE,critical,1,executing,2704.1,1129.7,7.93,executing,2798.9,1136.3,7.93,executing,2872.2,1142.3,7.92,idle,3151.3,1151.3,0.00,track,100
249,intercept,echelon,full,full,CONVERGE,critical,1,executing,2728.1,1129.1,7.93,executing,2822.8,1134.4,7.93,executing,2896.0,1139.1,7.93,idle,3145.0,1145.0,0.00,track,100
250,intercept,echelon,full,full,CONVERGE,critical,1,executing,2752.0,1128.6,7.94,executing,2846.7,1132.5,7.94,executing,2919.7,1135.9,7.93,idle,3138.6,1138.6,0.00,track,100
251,intercept,echelon,full,full,,none,0,executing,2776.0,1128.0,7.94,executing,2870.7,1130.5,7.94,executing,2943.5,1132.7,7.94,idle,3138.6,1138.6,0.00,track,100
252,intercept,echelon,full,full,,none,0,executing,2800.0,1127.3,7.94,executing,2894.6,1128.6,7.94,executing,2967.3,1129.6,7.94,idle,3138.6,1138.6,0.00,track,100
253,intercept,echelon,full,full,,none,0,executing,2818.0,1126.9,7.95,executing,2912.5,1127.2,7.95,executing,2985.1,1127.2,7.94,idle,3138.6,1138.6,0.00,track,100
254,intercept,echelon,full,full,,none,0,executing,2841.9,1126.2,7.95,executing,2936.4,1125.4,7.95,executing,3008.9,1124.1,7.94,idle,3138.6,1138.6,0.00,track,100
255,intercept,echelon,full,full,,none,0,executing,2865.9,1125.6,7.95,executing,2960.3,1123.5,7.95,executing,3032.7,1121.0,7.95,idle,3138.6,1138.6,0.00,track,100
256,intercept,echelon,full,full,,none,0,executing,2889.9,1124.9,7.95,executing,2984.2,1121.6,7.95,executing,3056.5,1117.9,7.95,idle,3138.6,1138.6,0.00,track,100
257,intercept,echelon,full,full,,none,0,executing,2913.8,1124.2,7.96,executing,3008.1,1119.7,7.96,idle,3062.4,1117.1,7.60,idle,3138.6,1138.6,0.00,track,100
258,intercept,echelon,full,full,,none,0,executing,2937.8,1123.5,7.96,executing,3032.0,1117.7,7.96,idle,3062.4,1117.1,7.16,idle,3138.6,1138.6,0.00,track,100
259,intercept,echelon,full,full,,none,0,executing,2961.8,1122.8,7.96,executing,3055.9,1115.8,7.96,idle,3062.4,1117.1,6.74,idle,3138.6,1138.6,0.00,track,100
260,intercept,echelon,full,full,,none,0,executing,2985.8,1122.1,7.96,idle,3061.8,1115.3,7.61,idle,3062.4,1117.1,6.35,idle,3138.6,1138.6,0.00,track,100
261,intercept,echelon,full,full,,none,0,executing,3009.7,1121.4,7.96,idle,3061.8,1115.3,7.16,idle,3062.4,1117.1,5.98,idle,3138.6,1138.6,0.00,track,100
262,intercept,echelon,full,full,,none,0,executing,3033.7,1120.7,7.97,idle,3061.8,1115.3,6.75,idle,3062.4,1117.1,5.63,idle,3138.6,1138.6,0.00,track,100
263,intercept,echelon,full,full,,none,0,executing,3057.7,1119.9,7.97,idle,3061.8,1115.3,6.35,idle,3062.4,1117.1,5.30,idle,3138.6,1138.6,0.00,track,100
264,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,7.73,idle,3061.8,1115.3,5.98,idle,3062.4,1117.1,4.99,idle,3138.6,1138.6,0.00,track,100
265,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,7.28,idle,3061.8,1115.3,5.63,idle,3062.4,1117.1,4.70,idle,3138.6,1138.6,0.00,track,100
266,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,6.86,idle,3061.8,1115.3,5.30,idle,3062.4,1117.1,4.42,idle,3138.6,1138.6,0.00,track,100
267,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,6.46,idle,3061.8,1115.3,4.99,idle,3062.4,1117.1,4.16,idle,3138.6,1138.6,0.00,track,100
268,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,6.08,idle,3061.8,1115.3,4.70,idle,3062.4,1117.1,3.92,idle,3138.6,1138.6,0.00,track,100
269,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,5.72,idle,3061.8,1115.3,4.43,idle,3062.4,1117.1,3.69,idle,3138.6,1138.6,0.00,track,100
270,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,5.39,idle,3061.8,1115.3,4.17,idle,3062.4,1117.1,3.48,idle,3138.6,1138.6,0.00,track,100
271,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,5.07,idle,3061.8,1115.3,3.93,idle,3062.4,1117.1,3.27,idle,3138.6,1138.6,0.00,track,100
272,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,4.78,idle,3061.8,1115.3,3.70,idle,3062.4,1117.1,3.08,idle,3138.6,1138.6,0.00,track,100
273,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,4.50,idle,3061.8,1115.3,3.48,idle,3062.4,1117.1,2.90,idle,3138.6,1138.6,0.00,track,100
274,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,4.24,idle,3061.8,1115.3,3.28,idle,3062.4,1117.1,2.73,idle,3138.6,1138.6,0.00,track,100
275,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,3.99,idle,3061.8,1115.3,3.09,idle,3062.4,1117.1,2.57,idle,3138.6,1138.6,0.00,track,100
276,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,3.81,idle,3061.8,1115.3,2.95,idle,3062.4,1117.1,2.46,idle,3138.6,1138.6,0.00,track,100
277,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,3.59,idle,3061.8,1115.3,2.78,idle,3062.4,1117.1,2.32,idle,3138.6,1138.6,0.00,track,100
278,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,3.38,idle,3061.8,1115.3,2.62,idle,3062.4,1117.1,2.18,idle,3138.6,1138.6,0.00,track,100
279,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,3.18,idle,3061.8,1115.3,2.46,idle,3062.4,1117.1,2.05,idle,3138.6,1138.6,0.00,track,100
280,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,3.00,idle,3061.8,1115.3,2.32,idle,3062.4,1117.1,1.93,idle,3138.6,1138.6,0.00,track,100
281,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,2.82,idle,3061.8,1115.3,2.18,idle,3062.4,1117.1,1.82,idle,3138.6,1138.6,0.00,track,100
282,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,2.66,idle,3061.8,1115.3,2.06,idle,3062.4,1117.1,1.72,idle,3138.6,1138.6,0.00,track,100
283,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,2.50,idle,3061.8,1115.3,1.94,idle,3062.4,1117.1,1.61,idle,3138.6,1138.6,0.00,track,100
284,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,2.36,idle,3061.8,1115.3,1.82,idle,3062.4,1117.1,1.52,idle,3138.6,1138.6,0.00,track,100
285,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,2.22,idle,3061.8,1115.3,1.72,idle,3062.4,1117.1,1.43,idle,3138.6,1138.6,0.00,track,100
286,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,2.09,idle,3061.8,1115.3,1.62,idle,3062.4,1117.1,1.35,idle,3138.6,1138.6,0.00,track,100
287,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.97,idle,3061.8,1115.3,1.52,idle,3062.4,1117.1,1.27,idle,3138.6,1138.6,0.00,track,100
288,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.85,idle,3061.8,1115.3,1.43,idle,3062.4,1117.1,1.20,idle,3138.6,1138.6,0.00,track,100
289,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.74,idle,3061.8,1115.3,1.35,idle,3062.4,1117.1,1.13,idle,3138.6,1138.6,0.00,track,100
290,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.64,idle,3061.8,1115.3,1.27,idle,3062.4,1117.1,1.06,idle,3138.6,1138.6,0.00,track,100
291,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.55,idle,3061.8,1115.3,1.20,idle,3062.4,1117.1,1.00,idle,3138.6,1138.6,0.00,track,100
292,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.46,idle,3061.8,1115.3,1.13,idle,3062.4,1117.1,0.94,idle,3138.6,1138.6,0.00,track,100
293,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.37,idle,3061.8,1115.3,1.06,idle,3062.4,1117.1,0.88,idle,3138.6,1138.6,0.00,track,100
294,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.29,idle,3061.8,1115.3,1.00,idle,3062.4,1117.1,0.83,idle,3138.6,1138.6,0.00,track,100
295,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.22,idle,3061.8,1115.3,0.94,idle,3062.4,1117.1,0.78,idle,3138.6,1138.6,0.00,track,100
296,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.15,idle,3061.8,1115.3,0.89,idle,3062.4,1117.1,0.74,idle,3138.6,1138.6,0.00,track,100
297,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.08,idle,3061.8,1115.3,0.83,idle,3062.4,1117.1,0.70,idle,3138.6,1138.6,0.00,track,100
298,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,1.02,idle,3061.8,1115.3,0.79,idle,3062.4,1117.1,0.66,idle,3138.6,1138.6,0.00,track,100
299,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,0.96,idle,3061.8,1115.3,0.74,idle,3062.4,1117.1,0.62,idle,3138.6,1138.6,0.00,track,100
300,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,0.91,idle,3061.8,1115.3,0.71,idle,3062.4,1117.1,0.59,idle,3138.6,1138.6,0.00,track,100
301,intercept,echelon,full,full,,none,0,idle,3069.6,1119.5,0.86,idle,3061.8,1115.3,0.67,idle,3062.4,1117.1,0.56,idle,3138.6,1138.6,0.00,track,100
302,search,line,full,full,,none,0,executing,3074.5,1122.1,0.92,executing,3067.3,1115.1,0.73,executing,3071.3,1117.7,0.70,executing,3126.5,1170.1,15.00,sweep,100
303,search,line,full,full,,none,0,executing,3081.0,1126.1,1.01,executing,3074.6,1115.2,0.83,executing,3083.1,1119.0,0.89,executing,3110.4,1212.1,15.00,sweep,100
304,search,line,full,full,,none,0,executing,3087.2,1131.0,1.11,executing,3082.2,1115.9,0.93,executing,3094.7,1121.7,1.07,executing,3094.3,1254.1,15.00,sweep,100
305,search,line,full,full,,none,0,executing,3092.7,1137.3,1.21,executing,3089.8,1117.8,1.03,executing,3106.1,1126.2,1.24,executing,3078.2,1296.2,15.00,sweep,100
